,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7358,WM9nh6JYtrs,18.23.03,Fethi manar-L'Ghorba L'Ghorba\- الغربة الغربة [Clip Officiel 2018],Cheb Fethi Manar - شاب فتحي منار,10,2018-03-21T16:57:49.000Z,"Cheb Fethi""|""Fethi Manar""|""Cheb Fethi Manar""|""Cheb Fethi 2017""|""Cheb Fethi Manar 2017""|""Fethi Manar 2017""|""Histoire Tbeki""|""La3dou""|""le3dou""|""LADOU""|""Histoire Tebeki Ladou""|""Histoire Tbaki la3dou""|""ma9aditch nansek""|""cheb fethi manar 2017""|""amine""|""fethi""|""cheb""|""Clip Fethi Manar""|""Clip Cheb Fethi""|""Rai 2017""|""rai manar""|""manar""|""Bachir""|""Sasuki""|""cheb fethi manar""|""khalata diplomi""|""fethi maner""|""maner""|""dj tchikou""|""Histoire Tbaki La3douw""|""Fethi Maner 2017""|""Colombe By Dj Tchikou""|""dj tchiko""|""walid nox",164780,5894,122,674,https://i.ytimg.com/vi/WM9nh6JYtrs/default.jpg,False,False,False
7359,RORkfLdcD60,18.23.03,Cleveland Cavaliers vs Toronto Raptors Full Game Highlights / March 21 / 2017-18 NBA Season,MLG Highlights,17,2018-03-22T01:41:42.000Z,"nba""|""mlg highlights""|""mlg""|""basketball""|""highlights""|""sports""|""plays""|""nba highlights""|""game highlights""|""cleveland cavaliers""|""toronto raptors""|""cleveland""|""cavaliers""|""cavs""|""cleveland vs toronto""|""raptors vs cavaliers""|""cavaliers vs raptors""|""raptors""|""cavs vs raptors""|""cavaliers vs raptors full game highlights""|""raptors vs cavaliers full game highlights""|""cleveland cavaliers vs toronto raptors highlights""|""cleveland cavaliers vs toronto raptors full game highlights",2377078,13277,604,4812,https://i.ytimg.com/vi/RORkfLdcD60/default.jpg,False,False,False
7360,STcTgTXdUPM,18.23.03,"Clément (LPDLA5) balance sévère sur Aurélie, Tacle Benji et Raconte son tournage cauchemardesque !",sam zirah,22,2018-03-22T16:00:06.000Z,"sam zirah""|""télé réalité""|""clément Roblin""|""clément LPDLA5""|""clément clash aurélie Dotremont""|""les princes et les princesses de l'amour 5""|""clément sam zirah""|""clément Friends trip""|""sam zirah en toute intimité""|""Laurie Marquet""|""Mélanie Dedigama""|""clément Roblin sam zirah""|""clément en toute intimité""|""en toute intimité sam zirah""|""la villa des coeurs brisés 3""|""les anges 10",68211,793,50,116,https://i.ytimg.com/vi/STcTgTXdUPM/default.jpg,False,False,False
7361,YG_11y-ouKs,18.23.03,"Amélie, Anissa, et Barbara REAGISSENT à l'INTERVIEW de Jeremstar dans Quotidien",Mag Influenceurs,22,2018-03-22T20:32:23.000Z,"maginfluenceurs""|""barbara""|""amélie neten""|""anissa""|""jeremstar""|""jeremstargate""|""interview""|""quotidien""|""affaire""|""yann barthes""|""tpmp""|""cyril hanouna",9245,29,21,6,https://i.ytimg.com/vi/YG_11y-ouKs/default.jpg,False,False,False
7362,rN9yr1J_iqk,18.23.03,Vu du 22/03/18,VU France2,25,2018-03-22T15:25:58.000Z,"Vu""|""lezapping""|""France2",7708,48,4,2,https://i.ytimg.com/vi/rN9yr1J_iqk/default.jpg,False,False,False
7363,7BqT9XSlWTM,18.23.03,"Dieudonné - Les pleurniches de Sarkozy // Mouammar Kadhafi, Alain Soral, Algérie",Dieudonné Officiel,23,2018-03-22T22:40:07.000Z,"dieudonné""|""mbala""|""théâtre""|""main""|""d’or""|""spectacle""|""humour""|""quenelles""|""ananassurance""|""ananacrédit""|""dieudosphere""|""iamdieudo""|""paix""|""peace""|""tournée""|""médias""|""politique""|""manuel""|""valls""|""macron""|""fillon""|""mélenchon""|""françois""|""hollande""|""sarko""|""sarkozy""|""nicolas sarkozy""|""alain soral""|""soral""|""algerie""|""mouammar kadhafi""|""kadhafi""|""sarkozi",22187,1268,45,239,https://i.ytimg.com/vi/7BqT9XSlWTM/default.jpg,False,False,False
7364,xkYqb3tLj2E,18.23.03,"La maison des amateurs, auto-construction totale en paille, épisode 1- regenere.org",Regenere / Thierry Casasnovas,27,2018-03-22T06:24:32.000Z,"jeûne""|""fasting""|""cru""|""crudivore""|""frugivore""|""végétalien""|""végétarien""|""80/10/10""|""fruits""|""énergie""|""régénérer""|""détoxiner""|""régénération""|""détoxination""|""dépression""|""diabète""|""hypertension""|""vivrecru""|""thierry casasnovas""|""guérir""|""santé""|""raw food""|""low fat raw vegan""|""vegan""|""lifestyle",10499,443,17,84,https://i.ytimg.com/vi/xkYqb3tLj2E/default.jpg,False,False,False
7365,znxQJpqBqfk,18.23.03,Dadju - Par Amour ft. Maître Gims (Audio),Speedy,22,2018-02-25T20:22:55.000Z,"dadju par amour""|""dadju par amour ft maitre gims",41275,1302,16,18,https://i.ytimg.com/vi/znxQJpqBqfk/default.jpg,False,False,False
7366,NHWsTF9vvgk,18.23.03,Les noms d'Ikea ont un sens caché pour moi - Défi de mémoire,FabienOlicard,24,2018-03-21T05:00:01.000Z,"mémoire""|""technique""|""ikea""|""apprendre""|""retenir""|""astuce""|""cerveau""|""mentalisme""|""mentaliste""|""fabien olicard""|""sens cachés""|""secrets""|""noms""|""marques",98472,7397,120,483,https://i.ytimg.com/vi/NHWsTF9vvgk/default.jpg,False,False,False
7367,1BEo4bqaVMc,18.23.03,La chasse de l'ours polaire,NatGeo Wild France,15,2018-03-22T15:00:00.000Z,"ours""|""polaire""|""pole nord""|""polar""|""bear""|""chasse""|""hunt""|""proie""|""ice""|""banquise""|""blood",3721,186,3,16,https://i.ytimg.com/vi/1BEo4bqaVMc/default.jpg,False,False,False
7368,WjyFdZSGOes,18.23.03,บุพเพสันนิวาส BuppeSanNivas EP.10 ตอนที่ 2/9 | 22-03-61 | Ch3Thailand,Ch3Thailand,24,2018-03-22T17:00:06.000Z,"บุพเพสันนิวาส""|""BuppeSanNivas""|""โป๊ป ธนวรรธน์""|""เบลล่า ราณี""|""หลุยส์ สก๊อต""|""ซูซี่ สุษิรา""|""ปั้นจั่น ปรมะ""|""ปราง กัญญ์ณรัณ""|""นิรุตติ์ ศิริจรรยา""|""เหมียว ชไมพร""|""ก็อต จิรายุ""|""เจี๊ยบ ปวีณา""|""เก่ง ชาติชาย""|""นุ่น รมิดา""|""อำภา ภูษิต""|""ปราบต์ ปราปต์ปฎล""|""บิ๊ก ศรุต""|""หยา จรรยา""|""โมสต์ วิศรุต""|""และนักแสดงมากฝีมือคับคั่ง""|""Ch3Thailand""|""tv3""|""ch3""|""ละครช่อง 3""|""ช่อง 3""|""ละครเย็น""|""ละครย้อนหลัง""|""drama""|""ละคร hd""|""Lakorn TV3""|""Lakorn Thaitv3""|""Thai TV3""|""lakorn hd",409351,1486,125,192,https://i.ytimg.com/vi/WjyFdZSGOes/default.jpg,False,False,False
7369,yv2uaXnZAw0,18.23.03,11 (pas si) PIRES moments dans LES DERNIERS JEDI - Topsicle Cinéma,Topsicle Cinéma,24,2018-03-22T17:16:58.000Z,"topsicle""|""topsicle cinéma""|""top scènes""|""secrets du cinéma""|""doublage québécois""|""doublage français""|""star wars""|""last jedi""|""derniers jedi""|""mauvais""|""bon""|""meilleurs moment""|""pire moments""|""luke skywalker""|""ben swolo""|""kylo ren""|""rey""|""poe dameron""|""finn""|""princesse leia",9112,832,23,145,https://i.ytimg.com/vi/yv2uaXnZAw0/default.jpg,False,False,False
7370,Zn53CbvdOR4,18.23.03,Humanum Vitium † épisode 10 † Série Sims 4,Aloha Laura,20,2018-03-22T13:22:17.000Z,[none],2831,0,0,88,https://i.ytimg.com/vi/Zn53CbvdOR4/default.jpg,False,True,False
7371,hMDoORDjI7g,18.23.03,வள்ளி | VALLI | Sun TV | Tamil | Mega Serial | Episode 1515 - 22nd March 2018,Saregama TVShows,24,2018-03-22T17:30:01.000Z,"Valli""|""Sunil""|""Tamil TV shows""|""kollywood actors""|""chinnathirai""|""sun tv serials""|""N. Sundareshwaran""|""Latest Tamil TV serials""|""Sun TV Tamil soaps""|""Tamil family drama""|""Tamil family serials""|""suntv shows""|""SunTV Shows""|""suntv serial""|""SunTV Serial""|""Treding Tamil Serial""|""SunTV""|""suntv program""|""Suntv valli serial""|""Valli serial""|""Suntv serial download""|""valli 1515""|""valli 22nd Mar serial""|""valli episode 1514""|""valli 22nd mar""|""22nd mar valli""|""valli serial 1515""|""valli 1515 episode",108291,720,103,58,https://i.ytimg.com/vi/hMDoORDjI7g/default.jpg,False,False,False
7372,McwdYKzcA_U,18.23.03,❄️ Les fake news et l'effet boule de merde - DEFAKATOR,Officiel DEFAKATOR,24,2018-03-21T19:00:03.000Z,"defakator""|""defekator""|""fakes""|""debunk""|""neige",107176,11988,210,2977,https://i.ytimg.com/vi/McwdYKzcA_U/default.jpg,False,False,False
7373,3bi9QtfWe0c,18.23.03,Johnny Hallyday : on sait pourquoi Laeticia avait viré la cuisinière du rocker,France 24/7,25,2018-03-22T13:37:51.000Z,"Johnny Hallyday""|""Cuisinier""|""Rock""|""Vidéo""|""Laura Smet""|""Daniel Hechter""|""Ménage""|""France 24/7",8257,33,12,13,https://i.ytimg.com/vi/3bi9QtfWe0c/default.jpg,False,False,False
7374,OgKcmEW86mE,18.23.03,Miya - Regret,Medellín Rec.,10,2018-03-21T16:50:49.000Z,"los dos""|""los dos la chata""|""bakr""|""bakr elle a""|""marwa loud""|""lartiste""|""chocolat""|""catchu""|""maitre gims""|""sofiane""|""dadju""|""reine dadju""|""bob marley""|""damso""|""lacrim""|""fallait pas""|""billet""|""universal music""|""warner",59635,3024,64,140,https://i.ytimg.com/vi/OgKcmEW86mE/default.jpg,False,False,False
7375,UdNMO5zlbHs,18.23.03,DADJU - Plus vite que la musique (M6/W9),DADJU,10,2018-03-21T07:50:42.000Z,"dadju""|""m6""|""w9""|""plus vite que la musique""|""publicite""|""spot""|""musique""|""talent""|""reine""|""bob marley""|""gentleman""|""par amour""|""django""|""maitre gims""|""intro""|""lionne""|""deja trouve""|""oublie le""|""trouvez la moi""|""jenny""|""sous controle""|""niska""|""deja donne""|""j'ai dit non""|""monica""|""ptd""|""intuition""|""ma fierte""|""alonzo""|""comme si de rien n'etait""|""seconde chance",257262,8287,212,331,https://i.ytimg.com/vi/UdNMO5zlbHs/default.jpg,False,False,False
7376,Kb-tOlpk_pQ,18.23.03,CONCOURS: GAGNEZ UNE IMPRIMANTE 3D TEVO TORNADO !,Tommy Desrochers,28,2018-03-22T16:28:28.000Z,"contest""|""concours""|""gagner""|""imprimante 3d""|""3d""|""impression 3d""|""3d printer""|""3d printing""|""concours imprimante 3d""|""tevo""|""tornado""|""tevo tornado""|""concours tevo tornado""|""gearbest""|""promotion""|""tommy""|""desrochers""|""tommy desrochers""|""td72pro",4824,486,3,88,https://i.ytimg.com/vi/Kb-tOlpk_pQ/default.jpg,False,False,False
7377,FD9B1s2Oi3Y,18.23.03,LE BONBON - Interview Nouvelle Vague,juste Lomepal,10,2018-03-21T19:05:06.000Z,[none],28320,3181,14,79,https://i.ytimg.com/vi/FD9B1s2Oi3Y/default.jpg,False,False,False
7378,t7epj5tK54M,18.23.03,Electronic Brainwashing: Cambridge Analytica's Sinister Facebook Strategy | The Daily Show,The Daily Show with Trevor Noah,23,2018-03-22T03:30:01.000Z,"the daily show""|""trevor noah""|""daily show with trevor noah""|""the daily show episodes""|""late night talk show hosts""|""comedy central""|""comedians""|""comedy central comedians""|""comedy""|""funny""|""comedian""|""funny video""|""comedy videos""|""funny clips""|""hilarious videos""|""hilarious clips""|""Cambridge Analytica""|""Facebook""|""data""|""Donald Trump""|""electronic brainwashing""|""elections""|""Facebook ads""|""Electronic Brainwashing: Cambridge Analytica's Sinister Facebook Strategy""|""social media",1020827,18515,530,1814,https://i.ytimg.com/vi/t7epj5tK54M/default.jpg,False,False,False
7379,VvWB-Yhhm8o,18.23.03,"The world is too harsh for this 4-year-old  [Hello Counselor Sub : ENG,THA / 2018.03.19]",KBS World TV,24,2018-03-22T10:53:45.000Z,"KBS""|""KBSWorld""|""eng sub""|""eng""|""sub""|""kbs live""|""kbs on air""|""kbs world live""|""korean drama""|""news""|""드라마""|""실시간tv""|""실시간뉴스""|""실시간""|""안녕하세요""|""Hello Counselor""|""English Sub""|""신동엽""|""정찬우""|""김태균""|""이영자""|""Sin Dongyup""|""Kim Taegyun""|""Lee Yeongja""|""Jeong Chanu""|""Choi Taejoon""|""advise""|""advice""|""trouble""|""agonize""|""컬투""|""Cultwo""|""talk show""|""sub eng""|""Hello""|""hi""|""Counselor""|""SUB""|""ENG""|""TAI""|""hello counselor ep""|""hello counselor 2018""|""Guests""|""Hello counselor sub eng""|""Kim Seunghyeon""|""Choi Jaewoo""|""WJSN""|""Cheng Xiao""|""Bona""|""Yeonjung""|""Hello counselor wjsn",341017,9622,76,1928,https://i.ytimg.com/vi/VvWB-Yhhm8o/default.jpg,False,False,False
7380,V4gQV_89_gM,18.23.03,Wala Alik - Ep 6 - ولا عليك الحلقة,Al Aoula TV,24,2018-03-22T11:04:55.000Z,"al oula""|""al aoula tv""|""al oula 2018""|""al oula tnt""|""al oula en ligne""|""al aoula tv live""|""al aoula""|""al aoula tv direct""|""al aoula 2018""|""al aoula tnt live""|""الاولى""|""الاولى المغربية""|""الاولى hd""|""الاولى الارضية""|""برامج الاولى""|""al oula tv""|""aloula""|""UCuSy""|""ولا عليك""|""wala alik""|""wala 3alik""|""مسلسل ولا عليك""|""mosalsal wala 3alik""|""ولاعليك""|""ولا عليك مسلسل""|""wala 3lik""|""film wala 3alik""|""فيلم ولا عليك""|""al oula wala alik""|""wala alik ep 6""|""ولا عليك الحلقة 6""|""مسلسل ولا عليك الحلقة 6",139583,1150,87,192,https://i.ytimg.com/vi/V4gQV_89_gM/default.jpg,False,False,False
7381,jH7JopQJeH4,18.23.03,Les Vacances 10 (Replay entier) - Episode 5 : Un nouveau venu,Les Anges - La chaîne officielle,24,2018-03-22T01:00:02.000Z,"NRJ 12""|""nrj play""|""Les anges de la télé réalité""|""replay les anges""|""video les anges 10""|""episode les anges replay""|""adrien""|""amélie neten""|""barbara""|""claire""|""florian""|""jordan""|""rémy""|""shanna kress""|""maddy""|""manon""|""thomas les marseillais""|""sarah""|""tristan""|""vincent queijo""|""épisode 5 replay""|""episode 5 les anges 10""|""épisode 5 replay les anges 10",161803,2274,87,357,https://i.ytimg.com/vi/jH7JopQJeH4/default.jpg,False,False,False
7382,4PioEhp0Lo0,18.23.03,Khapo x Piruka - Os Meus Putos (Prod. Khapo),Piruka,10,2018-03-22T22:29:49.000Z,"Piruka""|""Khapo""|""Viver bem""|""meus putos""|""Cardigos""|""rap tuga",113026,19589,527,1043,https://i.ytimg.com/vi/4PioEhp0Lo0/default.jpg,False,False,False
7383,yiw0eUu49Xk,18.23.03,La photo de cette mère en larmes fait le tour du monde et émeut tous les internautes,PEOPLE TV,22,2018-03-22T09:27:48.000Z,[none],17362,135,7,12,https://i.ytimg.com/vi/yiw0eUu49Xk/default.jpg,False,False,False
7384,2l0gXo8nyhI,18.23.03,MaliKA VS Précheurs (mahi ouattara) :  le fils des ancêtres mandingues,MaliKA,22,2018-03-22T18:52:19.000Z,[none],7004,725,50,280,https://i.ytimg.com/vi/2l0gXo8nyhI/default.jpg,False,False,False
7385,sGxLTO8s2rI,18.23.03,Paris- Roumanie en Dacia : un roadtrip de 5 000 km,Caradisiac,2,2018-03-22T14:28:45.000Z,"Dacia""|""Sandero""|""Duster""|""Logan""|""Logan MCV""|""Dacia Sandero""|""Dacia Duster""|""Dacia Logan""|""Dacia Logan MCV",8256,292,20,235,https://i.ytimg.com/vi/sGxLTO8s2rI/default.jpg,False,False,False
7386,g8X5jEdYmd0,18.23.03,Flyboys | film complet {fr},enzo g,22,2018-03-10T00:14:47.000Z,"flyboys""|""flyboys film complet""|""flyboys francais""|""film avion""|""film avion guerre""|""film avion francais""|""film americain avion""|""film première guerre mondiale""|""film guerre avion france""|""flyboys film complet francais""|""flyboys hd""|""film guerre aviation""|""rawlings""|""skinner""|""film guerre francais",17789,116,5,19,https://i.ytimg.com/vi/g8X5jEdYmd0/default.jpg,False,False,False
7387,9z8A0C67FzI,18.23.03,SNCF : MACRON A DÉJÀ PERDU ! - Le Bon Sens,LE BON SENS,25,2018-03-22T20:46:14.000Z,"service public""|""manifestation""|""22 mars""|""macron""|""sncf""|""sud radio""|""politique""|""mélenchon""|""france""|""grève",3119,595,7,144,https://i.ytimg.com/vi/9z8A0C67FzI/default.jpg,False,False,False
7388,jzIE_oKG9PU,18.23.03,Spill Your Guts or Fill Your Guts w/ Drew Barrymore & John Boyega,The Late Late Show with James Corden,24,2018-03-22T06:03:06.000Z,"The Late Late Show""|""Late Late Show""|""James Corden""|""Corden""|""late night""|""late night show""|""comedy""|""comedian""|""celebrity""|""celeb""|""celebrities""|""CBS""|""joke""|""jokes""|""funny""|""funny videos""|""funny video""|""humor""|""hollywood""|""famous",1393971,28303,1198,2155,https://i.ytimg.com/vi/jzIE_oKG9PU/default.jpg,False,False,False
7389,4DhklHPxxKM,18.23.03,WASSILA A QUOI SERT TON VOILE ?,Djamel 31,22,2018-03-09T19:00:22.000Z,"wassila""|""maroc""|""algerie""|""tunisie""|""dj kayz""|""scridge""|""musulmane""|""elle""|""chante""|""avec""|""le""|""voile""|""ci""|""ta""|""pas""|""de""|""cul""|""welou",38418,1452,374,0,https://i.ytimg.com/vi/4DhklHPxxKM/default.jpg,True,False,False
7390,cq9mtwaLlyM,18.23.03,FWS - Tuto Table: faire des Pions d'Objectifs lumineux (niveau débutant),French Wargame Studio,24,2018-03-22T14:46:13.000Z,"warahmmer 40k""|""décors""|""warhammer""|""fws""|""french wargame studio""|""maelstrom""|""eternal war",4393,417,7,47,https://i.ytimg.com/vi/cq9mtwaLlyM/default.jpg,False,False,False
7391,kQ29B2nv0Ko,18.23.03,TEUSS avec Ahmed Aidara du Jeudi 22 Mars Février 2018,Rewmi Buzz,22,2018-03-22T09:35:00.000Z,[none],21598,159,35,27,https://i.ytimg.com/vi/kQ29B2nv0Ko/default.jpg,False,False,False
7392,g7vPDY7Faok,18.23.03,烈火如歌 | The Flame's Daughter 32（迪麗熱巴、周渝民、張彬彬等主演）,大劇獨播,1,2018-03-22T13:43:49.000Z,"電視劇""|""大陸電視劇""|""烈火如歌""|""三生三世十里桃花""|""周渝民""|""迪丽热巴""|""张彬彬""|""刘芮麟""|""梁胜权""|""李伟基""|""墨宝非宝""|""银雪""|""烈如歌""|""战枫""|""玉自寒""|""暗夜罗""|""暗夜绝""|""刀冽香""|""雷惊鸿""|""zhouyumin""|""dilireba""|""zhangbingbing""|""liuruilin",90096,212,22,127,https://i.ytimg.com/vi/g7vPDY7Faok/default.jpg,False,False,False
7393,F7f3dZretjA,18.23.03,🇩🇿🇩🇿 Soolking - Guérilla ( paroles/Cover) Djena Della,Djena Della,10,2018-03-21T17:10:24.000Z,"alonzo""|""soolking""|""skyrock""|""exclus""|""rnb""|""nouveauté""|""djena""|""djenadella""|""cove""|""reprise""|""sofiane""|""guérilla""|""paroles",24123,1504,30,198,https://i.ytimg.com/vi/F7f3dZretjA/default.jpg,False,False,False
7394,1X-ahGfo5vo,18.23.03,Ne dévoile pas tes problèmes de couple à tout le monde. Rachid ELJAY,Pr. Rachid Eljay chaine officielle 1,27,2018-03-22T18:57:57.000Z,"imam""|""Brest""|""Rachid""|""El""|""jay""|""Abou""|""houdeyfa""|""Islam""|""Allah""|""mosquée""|""إسلام""|""mort""|""facebook""|""musulman""|""tombe""|""tawhid""|""soeurs""|""mariage""|""divorce""|""dépression""|""angoisse""|""religion""|""soucis""|""maliki""|""madhab""|""maroc""|""sunna""|""hadith""|""ccib""|""centre""|""culturel""|""paradis""|""enfer""|""hijab""|""voile""|""fiqh""|""'aquida""|""tafsir""|""hanifa""|""shafi'i""|""ahmed""|""aumone""|""invocation""|""média""|""uoif""|""cfcm""|""prophète""|""Dieu""|""ange""|""buzz""|""jinn""|""sermon""|""conférence""|""tolérance""|""algérie""|""tunisie""|""sénegale""|""fatwa""|""salaf",9875,1125,6,0,https://i.ytimg.com/vi/1X-ahGfo5vo/default.jpg,True,False,False
7395,hRjPX2gxmYs,18.23.03,Le 5 sur 5 - C à Vous - 22/03/2018,C à vous,24,2018-03-22T19:09:19.000Z,"Benjamin Amar""|""c à vous""|""france 5""|""anne-elisabeth lemoine""|""maxime switek""|""pierre lescure""|""patrick cohen""|""marion ruggieri",7510,18,7,7,https://i.ytimg.com/vi/hRjPX2gxmYs/default.jpg,False,False,False
7396,Hphhr3oQFk4,18.23.03,#BUILTWITHBOSCH : DES PETITS TIROIRS,Olivier Verdier,26,2018-03-22T05:18:39.000Z,"olivier""|""verdier""|""bricolage""|""diy""|""ebenisterie""|""menuiserie""|""travail""|""bois",7013,499,6,58,https://i.ytimg.com/vi/Hphhr3oQFk4/default.jpg,False,False,False
7397,IZ3APrvh94w,18.23.03,Comment transformer les DIFFICULTÉS en MAGIE ?! - Transformez les challenges de votre vie,David Laroche France,26,2018-03-22T05:00:01.000Z,"confiance en soi""|""david laroche""|""gratitude""|""réaliser ses rêves""|""rêves""|""objectifs""|""succès""|""comment avoir de la gratitude""|""avoir du succès""|""comment avoir du succès""|""comment réusir""|""comment transformer les difficultés""|""comment transformer les difficultés david laroche""|""transformer les difficultés""|""transformer les difficultés david laroche",11673,885,38,79,https://i.ytimg.com/vi/IZ3APrvh94w/default.jpg,False,False,False
7398,8YRRkVaV2qQ,18.23.03,Actualité 22 03 2018  DÉPART DE KABILA LES ETATS UNIES SOUTIENNENT LA CENCO,congofrance,25,2018-03-22T12:37:40.000Z,"JOHN TSHIBANGU""|""KABILA""|""GECOCO MULUMBA""|""FELIX TSHISEKEDI""|""MIKE MUKEBAYI""|""DANIEL SAFU""|""CONGOLAIS LAMUKA MBOKA EKEY""|""BOKETCHU MAMAN YA LAMBERT MENDE""|""YOUTUBE""|""GOOGLE""|""URGENT A BANDUNDU BA MAMANS""|""Koffi Olomide - Ici On Travaille""|""ROSSY MUKENDI""|""MARCHE DU 25 02 2018 AU CONGO""|""27/02/2018 Botswana exhorte Kabila à quitter""|""Tala mutu ABOMI ndeko na biso ROSSY""|""SCANDALE | NATY LOKOLE ECRASE FERRE""|""MARCHE DU 25 02. 2018 BA BOMI BATU EBELE NA KINSHASA",19202,124,25,35,https://i.ytimg.com/vi/8YRRkVaV2qQ/default.jpg,False,False,False
7399,JUqEhSze878,18.23.03,La préparation d'un mariage avec les Bodin's (Voo Rire de Liège 2017),Les Bodin's - Officiel,23,2018-03-21T12:35:57.000Z,[none],17011,268,4,10,https://i.ytimg.com/vi/JUqEhSze878/default.jpg,False,False,False
7400,iK1R4v0LzAU,18.23.03,AVENGERS INFINITY WAR Final Trailer (2018),FilmSelect Trailer,24,2018-03-16T13:08:44.000Z,"trailer""|""2018""|""movie""|""filmselect""|""Avengers infinity war trailer""|""avengers""|""infinity war""|""marvel""|""iron man""|""hulk""|""captain america""|""sci fi""|""acion""|""comic""|""superhero""|""black panther""|""wakanda""|""thanos""|""guardians of the galaxy""|""spiderman""|""thor",3343797,37311,1058,3894,https://i.ytimg.com/vi/iK1R4v0LzAU/default.jpg,False,False,False
7401,up9khHUDhD0,18.23.03,Manifestation du 22 mars à Paris,BIG EBRA,25,2018-03-22T11:36:57.000Z,"manifestation""|""social",6107,0,0,0,https://i.ytimg.com/vi/up9khHUDhD0/default.jpg,True,True,False
7402,IlkBLwl4aBM,18.23.03,Shawn Mendes In My Blood (Audio),Shawn Mendes,10,2018-03-22T04:15:44.000Z,"Shawn Mendes""|""Stitches""|""in my blood""|""treat you better""|""Nothing holding me back""|""Island Records""|""Shawn""|""Mendes",4321512,598031,2990,54873,https://i.ytimg.com/vi/IlkBLwl4aBM/default.jpg,False,False,False
7403,8JyPNRiRBOk,18.23.03,STOP AU TANKING ! NBA First Day Show #42,FIRST TEAM,17,2018-03-22T16:49:26.000Z,"first team""|""basket ball""|""basket""|""nba""|""dunk""|""top ten""|""all star game""|""new york knicks""|""los angeles lakers""|""chicago bulls""|""michael jordan""|""lebron james""|""tony parker""|""san antonio spurs""|""sport""|""waxx""|""tanking",22618,1755,25,196,https://i.ytimg.com/vi/8JyPNRiRBOk/default.jpg,False,False,False
7404,UkI5XZ4zkZg,18.23.03,A Savoir le blocage (22/03/2018) - Best of de Bruno dans la Radio,BrunoDansLaRadio,23,2018-03-22T09:34:09.000Z,"Bruno Dans La Radio""|""Bruno Guillon""|""videobruno""|""vidéo""|""best""|""Christina""|""Vacher""|""Elliot""|""fun radio""|""matinale fun radio""|""fun radio station""|""fun radio live""|""bruno guillon fun radio""|""bruno dans la radio replay""|""bruno dans la radio live""|""bruno dans la radio podcast""|""bruno dans la radio compil""|""bruno dans la radio fun radio""|""bruno dans la radio parodie""|""bruno dans la radio chanson""|""replay fun radio",2985,81,4,5,https://i.ytimg.com/vi/UkI5XZ4zkZg/default.jpg,False,False,False
7405,9ZrAiQf-sIo,18.23.03,18 TOURS DE MAGIE FACILES QUE TOUT LE MONDE PEUT RÉALISER,BRICO SYMPA,26,2018-03-22T12:00:01.000Z,"Brico Sympa""|""Fait-Maison""|""Fait-main""|""Bricolage""|""Travaux manuels""|""astuces""|""tours""|""trucs""|""combine""|""projets faciles""|""choses utiles""|""activités manuelles""|""artisanat""|""savoir-faire""|""art""|""habileté""|""tutorial""|""tuto""|""spectacle de magie""|""secret""|""explication""|""secrets""|""allumettes""|""aimants""|""papier""|""facile""|""simple""|""eau""|""feu""|""briquet""|""comment""|""ça marche""|""sûr""|""sécurité""|""non-newtonien""|""liquide""|""brûler""|""savon""|""mousse""|""lévitation""|""tours de magie""|""magie facile""|""à la maison""|""à l'école",5535,192,11,21,https://i.ytimg.com/vi/9ZrAiQf-sIo/default.jpg,False,False,False
7406,eojaeqrMGLg,18.23.03,"Նռան հատիկ, Սերիա 134 / Pomegranate seed / Nran hatik",PanArmenian TV,1,2018-03-22T18:30:01.000Z,"Նռան հատիկ""|""Սերիա 134""|""Pomegranate seed""|""Nran hatik""|""արմենիա թի-վի""|""seria 134""|""diana grigoryan""|""armenia tv""|""armenia premium""|""panarmeniantv""|""2018""|""ucom",97288,230,80,81,https://i.ytimg.com/vi/eojaeqrMGLg/default.jpg,False,False,False
7407,oWaAOOztYbc,18.23.03,#Mickey90 : Dans la peau de Mickey - Best-of des influenceurs,Disney FR,1,2018-03-22T16:17:46.000Z,"Disney""|""Walt Disney Studios""|""Mickey90""|""Mickey""|""Mains de Mickey""|""mains""|""défi""|""anniversaire de Mickey""|""enjoyphoenix""|""wass freestyle""|""lola dubini""|""l'atelier de Rowane""|""emy ltr""|""anniversaire""|""best-of""|""dans la peau de Mickey",8080,570,18,42,https://i.ytimg.com/vi/oWaAOOztYbc/default.jpg,False,False,False
7408,4-eXJYcAIZ0,18.23.03,"La trisomie 21, c'est quoi ?- Castor Mother #14 - String Theory",String Theory FR,28,2018-03-21T17:00:01.000Z,"trisomie 21""|""trisomie""|""journée mondiale de la trisomie 21""|""caryotype""|""chromosome""|""génome""|""génétique""|""castor mother""|""sringtheoryfr""|""string theory""|""science""|""biologie""|""humain",15563,1968,10,130,https://i.ytimg.com/vi/4-eXJYcAIZ0/default.jpg,False,False,False
7409,DWngc2JWx4w,18.23.03,CES ENFANTS SONT CHOQUÉS PAR VOS COMMENTAIRES !,Wass Freestyle,17,2018-03-21T16:00:03.000Z,"freestyle soccer""|""freestyle football""|""football""|""freestyle""|""foot freestyle""|""Wass Freestyle""|""enfants""|""droles""|""paris""|""reactions""|""mignon",190894,16975,231,1820,https://i.ytimg.com/vi/DWngc2JWx4w/default.jpg,False,False,False
