,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
7882,TbYjyoIkb2U,17.23.12,9 BULLSHITS SUR LES VACCINS [MYTHOBUSTER],Dans Ton Corps,23,2017-12-20T17:00:03.000Z,"dans ton corps""|""dtc""|""julien menielle""|""vaccins""|""vaccination""|""aluminium""|""bullshit""|""mythobuster""|""sante""|""danger",197034,14865,989,3062,https://i.ytimg.com/vi/TbYjyoIkb2U/default.jpg,False,False,False
7883,u3X43U9llWw,17.23.12,Ninho - Caramelo [Son Officiel],Surnaturel 94 Officiel,22,2017-12-21T22:06:17.000Z,[none],23187,374,10,5,https://i.ytimg.com/vi/u3X43U9llWw/default.jpg,False,False,False
7884,_WtWjDMtKyI,17.23.12,"David Hally­day et Laura Smet « héri­tiers moraux » de Johnny Hally­day, qu’est-ce que",Celebrity News,24,2017-12-22T16:27:16.000Z,"David Hallyday""|""Johnny Hallyday""|""Laeticia Hallyday""|""Jade Hallyday""|""Joy Hallyday""|""Laura Smet""|""héritage""|""droits d'auteur""|""chanteur""|""yt:cc=on",8494,33,8,2,https://i.ytimg.com/vi/_WtWjDMtKyI/default.jpg,False,False,False
7885,fGTcidrUhy4,17.23.12,WALID - 93 Mesures [Clip Officiel],Walid Officiel,10,2017-12-22T17:00:04.000Z,"walid""|""walid sevran""|""93 mesures""|""93""|""rap francais""|""rap""|""hip hop""|""2017""|""2018""|""lacrim""|""planete rap""|""freestyle""|""la cour des grands""|""c'est la guerre""|""la vie en grand",131109,8808,270,725,https://i.ytimg.com/vi/fGTcidrUhy4/default.jpg,False,False,False
7886,om9t3JyVKFA,17.23.12,Ma rencontre avec Jean Claude Van Damme,JHON RACHID,23,2017-12-19T18:38:50.000Z,"jhon rachid""|""john rachid""|""video""|""youtube""|""jean claude van damme""|""van damme""|""jcvd""|""les pubs de van damme""|""jcvj""|""interview van damme""|""interview""|""itw""|""double impact""|""bloodsport""|""légionnaire""|""karaté""|""arts martiaux",800686,58557,529,2118,https://i.ytimg.com/vi/om9t3JyVKFA/default.jpg,False,False,False
7887,2Ch4unW90rU,17.23.12,Ridsa - J'aime bien [Clip officiel],ridsaofficiel,24,2017-12-22T17:00:01.000Z,"Ridsa""|""J'aime bien""|""Libre""|""Tranquille""|""W LAB""|""French""|""stromae""|""jul""|""kendji girac""|""nouveau single""|""wagram",49333,4860,80,323,https://i.ytimg.com/vi/2Ch4unW90rU/default.jpg,False,False,False
7888,_YDuLCIzbN4,17.23.12,Primitive Technology: Pottery and Stove,Primitive Technology,22,2017-12-22T20:41:23.000Z,[none],1450807,91348,765,7456,https://i.ytimg.com/vi/_YDuLCIzbN4/default.jpg,False,False,False
7889,cdRnXZnZpu0,17.23.12,تقرير الجزيرة التاريخى بعد إنتصار العالم للقدس فى الأمم المتحدة وتوجيه الصفعة إلى ترامب,مصر لايت - Egypt Lite,25,2017-12-21T18:47:22.000Z,"القدس""|""الامم المتحدة""|""جلسة طارئة""|""قرار ترامب""|""تقرير تاريخى""|""الجمعية العامة""|""مدينة القدس""|""القدس عربية",619297,5428,717,1274,https://i.ytimg.com/vi/cdRnXZnZpu0/default.jpg,False,False,False
7890,vTR30JAoeDc,17.23.12,Qui est Nordahl Lelandais ? #cdanslair 21.12.2017,C dans l'air,24,2017-12-21T18:10:27.000Z,"maelys""|""disparition adulte""|""disparition inquiétante""|""justice""|""police",29534,105,32,0,https://i.ytimg.com/vi/vTR30JAoeDc/default.jpg,True,False,False
7891,n5-QZ5332eQ,17.23.12,Zap Koreus n°261,Zap Koreus,24,2017-12-22T16:18:24.000Z,"zap""|""koreus""|""koreusity""|""zapping",55956,358,32,31,https://i.ytimg.com/vi/n5-QZ5332eQ/default.jpg,False,False,False
7892,vHmw9EAFrro,17.23.12,Kuladheivam SUN TV Episode - 805 (22-12-17),THIRU TV,24,2017-12-22T14:30:01.000Z,"kuladheivam""|""kuladheivam 22.12.2017.""|""kuladheivam episode 805” suntv kuladheivam 22/12/2017.""|""kuladeivam sun tv serial""|""kuladheivam new serial""|""kuladheivam new sun tv serial""|""kuladheivam nadhaswaram replacement""|""nadhaswaram""|""thiru tv""|""kulatheivam 22.12.2017.""|""kuladheivam 22-12-17.""|""kulatheivam episode 805” SUN TV SERIAL""|""kuladheivam today""|""kulatheivam today""|""kuladheivam yesterday""|""kulatheivam yesterday""|""kulatheivam serial 22.12.2017""|""thirupictures""|""thirumurugan""|""thirutv",161692,659,161,21,https://i.ytimg.com/vi/vHmw9EAFrro/default.jpg,False,False,False
7893,9vwLbRvrq-k,17.23.12,"Freestyle - Lomepal, Philippe Katerine, Alkpote &Co #PlanèteRap",SkyrockFM,10,2017-12-20T21:32:44.000Z,"Skyrock""|""Lomepal""|""Philippe Katerine""|""Alkapote""|""Jojo""|""L’affreux""|""roméo elvis""|""Tonio MC",208727,5397,178,720,https://i.ytimg.com/vi/9vwLbRvrq-k/default.jpg,False,False,False
7894,A1MEoiFRpt0,17.23.12,La vraie vie de la Mère Noël,Céline H.,23,2017-12-22T17:00:01.000Z,"mère noël""|""père noël""|""interview""|""parodie""|""céline h""|""céline holynski""|""humour""|""fille""|""youtube",6863,761,37,106,https://i.ytimg.com/vi/A1MEoiFRpt0/default.jpg,False,False,False
7895,2Rd5tm9AVds,17.23.12,Journal de bord de Jean-Marie Le Pen n°494,Jean-Marie Le Pen,25,2017-12-22T16:25:40.000Z,"jean-marie le pen""|""front national""|""marine le pen""|""france""|""politique""|""journal""|""de""|""bord""|""media""|""fn""|""sarkozy""|""mlp""|""presidentielles",4189,0,0,0,https://i.ytimg.com/vi/2Rd5tm9AVds/default.jpg,True,True,False
7896,aPjyyRK-KEc,17.23.12,Catalogne : victoire des indépendantistes et avenir incertain - Journal du Vendredi 22 Décembre 2018,TVLibertés,25,2017-12-22T17:30:00.000Z,"reinformation""|""Olivier frerejacques""|""Journal""|""Ronds-points""|""Contribuables""|""Catalogne""|""Election""|""Carles Puigdemont""|""Noël""|""Nativité""|""Consommation""|""Cadeaux""|""RONDS-POINTS""|""neutralité du net""|""FAI""|""Internet""|""USA""|""Barcelone""|""Ciudadanos""|""Estelle Mouzin""|""Grèce""|""dealer""|""immunité diplomatique",6720,257,2,67,https://i.ytimg.com/vi/aPjyyRK-KEc/default.jpg,False,False,False
7897,avi1h67-ido,17.23.12,"Նռան հատիկ, Սերիա 75 / Pomegranate seed / Nran hatik",PanArmenian TV,1,2017-12-22T18:30:00.000Z,"Նռան հատիկ""|""Սերիա 75""|""Pomegranate seed""|""Nran hatik""|""դիանա գրիգորյան""|""արմենիա թի-վի""|""seria 75""|""episode 75""|""diana grigoryan""|""armenia tv""|""պրեմիում""|""արմենիա պրեմիում""|""premium""|""armenia premium""|""panarmenian tv""|""ucom""|""2017",106700,401,85,90,https://i.ytimg.com/vi/avi1h67-ido/default.jpg,False,False,False
7898,ZH3m13uxQxU,17.23.12,LE BROUTEUR  ( LA REVANCHE ),DycoshTV,23,2017-12-22T14:30:01.000Z,"barbershop""|""dycosh""|""chateau d'eau",18923,1121,57,43,https://i.ytimg.com/vi/ZH3m13uxQxU/default.jpg,False,False,False
7899,cMD63TwzB1o,17.23.12,SZA - The Weekend (Official Video),SZAVEVO,10,2017-12-22T05:00:01.000Z,"R&B""|""SZA""|""The Weekend""|""Top Dawg Entertainment/RCA Records",1292926,77746,6946,11701,https://i.ytimg.com/vi/cMD63TwzB1o/default.jpg,False,False,False
7900,3ZLLv8yzg4Q,17.23.12,ESSAYEZ DE NE PAS RIRE ! LES MEILLEURS VINE / INSTAGRAM #14 (decembre 2017),Vic Vine&Fun,24,2017-12-22T17:00:01.000Z,"compiltion""|""vine""|""instagram""|""mister v""|""drole""|""humour""|""mdr""|""lol""|""essayer""|""de ne pas rire",6372,165,8,14,https://i.ytimg.com/vi/3ZLLv8yzg4Q/default.jpg,False,False,False
7901,ngTcyNtDjE8,17.23.12,VENOM EXTRACTION - Centipede Bite Aftermath!,Brave Wilderness,15,2017-12-22T12:00:05.000Z,"adventure""|""adventurous""|""animals""|""brave""|""brave wilderness""|""breaking""|""breaking trail""|""coyote""|""coyote peterson""|""coyotes backyard""|""peterson""|""trail""|""wild""|""wildlife""|""centipede""|""creepy crawly""|""venomous""|""poisonous""|""venom""|""bite""|""bug""|""insect""|""bugs""|""worst bite""|""most painful bite""|""worst bite ever""|""bitten by a centipede""|""desert centipede bite""|""giant desert centipede""|""bites""|""bitten by a giant desert centipede""|""desert centipede""|""centipede bite""|""venom extraction""|""centipede bite effects""|""centipede bite aftermath",3193487,100003,1701,17113,https://i.ytimg.com/vi/ngTcyNtDjE8/default.jpg,False,False,False
7902,5zedS8xXckg,17.23.12,IDEES CADEAUX DE NOEL DERNIERE MINUTE,Kidi Fun,26,2017-12-22T17:27:43.000Z,"noel""|""christmas""|""idées""|""ideas""|""facile""|""easy""|""cadeaux""|""gifts""|""presents""|""tuto""|""tutoriel""|""tutorial""|""how to""|""comment""|""cheap""|""pas chère""|""dernière minute""|""last minute""|""holidays""|""family""|""famille""|""kids""|""enfant",4799,362,6,83,https://i.ytimg.com/vi/5zedS8xXckg/default.jpg,False,False,False
7903,yFeo1kYrcX0,17.23.12,DES QUÉBÉCOIS RÉAGISSENT À DES PUBS FRANÇAISES !,Doozy,23,2017-12-22T18:00:13.000Z,"Doozy""|""Reaction""|""React""|""Découvre""|""Découverte""|""Youtuber",45965,4201,29,184,https://i.ytimg.com/vi/yFeo1kYrcX0/default.jpg,False,False,False
7904,ENB23p8DMVI,17.23.12,"LE QUIZ WTF DU WEB 🎲 ft. Swann Périssé, Manon Bril, Sophie Riche",Fannyfique,23,2017-12-22T17:40:20.000Z,"quiz internet""|""ce qu'il s'est passé sur le web""|""quiz web""|""quiz""|""swann périssé""|""sophie riche""|""manon bril""|""fannyfique""|""quiz youtube""|""elles font youtube""|""jeu youtube""|""quiz drôle""|""info wtf""|""wtf""|""youtubeuse humour""|""youtubeuse",8414,831,21,63,https://i.ytimg.com/vi/ENB23p8DMVI/default.jpg,False,False,False
7905,xxevcVG-u_0,17.23.12,Loïc Nottet - Go To Sleep (Official Video),LoicNottetVEVO,10,2017-12-22T08:00:07.000Z,"Loic Nottet paroles""|""Loic paroles""|""Loic Notet paroles""|""Loik Notet paroles""|""Loic Notté paroles""|""Loic Nottet parole""|""Loic parole""|""Loic Notet parole""|""Loik Notet parole""|""Loic Notté parole""|""Loic Nottet live""|""Loic live""|""Loic Notet live""|""Loik Notet live""|""Loic Notté live""|""Loic Nottet youtube""|""Loic youtube""|""Loic Notet youtube""|""Loik Notet youtube""|""Loic Notté youtube""|""Loic Nottet vevo""|""Loic vevo""|""Loic Notet vevo""|""Loik Notet vevo""|""Loic Notté vevo""|""Loic",77843,10240,53,612,https://i.ytimg.com/vi/xxevcVG-u_0/default.jpg,False,False,False
7906,ETd7F426Ltw,17.23.12,"Booska-Zapping 1/2 : Le meilleur de 2017 avec SCH, Moha La Squale, Fianso, Prime,  Vald...",Booska-p.com,24,2017-12-22T16:00:03.000Z,"Booska-p""|""booska-p""|""booska""|""booskap""|""rap français""|""french rap""|""freestyle""|""live""|""clips rap""|""clip rap français""|""interviews""|""rappeur""|""hip-hop""|""SCH""|""Moha La Squale""|""Fianso""|""Prime""|""Vald""|""Lacrim""|""Booskap91""|""Entertainment""|""MHD""|""Gradur""|""Medine""|""Nawell Madani""|""Mister V""|""Omar sy""|""Lartiste",63804,1853,32,114,https://i.ytimg.com/vi/ETd7F426Ltw/default.jpg,False,False,False
7907,mPk9TIEcOPU,17.23.12,Actu Expliquée du 22.12 : Les Catholiques vont défier Kabila ce 31 décembre + Interview de Ngbanda,TSHANGU TV1,25,2017-12-22T20:28:55.000Z,[none],19527,376,36,120,https://i.ytimg.com/vi/mPk9TIEcOPU/default.jpg,False,False,False
7908,4VQdw0Aj5kw,17.23.12,Les (Drôlles?) d'ERREURS des Films avec Louis De Funès et Bourvil - Faux Raccord,AlloCiné - la chaîne officielle,1,2017-12-22T18:37:40.000Z,"faux raccord""|""michel et michel""|""analyse""|""bourvil""|""DeFunes""|""allociné""|""louis de funes",63972,3561,36,134,https://i.ytimg.com/vi/4VQdw0Aj5kw/default.jpg,False,False,False
7909,Wli5GFeBAXI,17.23.12,Charlène (Secret Story 11) dans le bain de Jeremstar - INTERVIEW,JEREMSTAR,22,2017-12-22T18:00:02.000Z,"charlène""|""mylène""|""benoit""|""ss11""|""secret story 11""|""couple""|""jeremstar""|""jerem""|""tar""|""bain""|""baignoire""|""laura""|""barbara""|""télé réalité""|""téléréalité",80327,2261,225,329,https://i.ytimg.com/vi/Wli5GFeBAXI/default.jpg,False,False,False
7910,LV1LI5edniY,17.23.12,D.Ace - Vécu - Part 5  ( Maman m'a dit ),D. Ace Officiel,10,2017-12-21T17:10:47.000Z,"D.ACE""|""D ACE""|""HIP HOP""|""MANGAS""|""FREESTYLE POULET""|""RAP SNCF""|""4 MINUTES""|""VECU""|""maman""|""Maman m'a dit""|""3 minutes""|""freestyle mangas""|""part. 5""|""part 5",185711,18964,125,1390,https://i.ytimg.com/vi/LV1LI5edniY/default.jpg,False,False,False
7911,7zHcS6k3vJU,17.23.12,"Kephren (LPDLA5): Accueil odieux, Moqueries, Bipolarité, Friendzone...Il dénonce Les Princesses!",sam zirah,22,2017-12-22T19:00:00.000Z,"sam zirah""|""télé réalité""|""kephren sam zirah""|""kephren websam""|""websam sam zirah""|""websam interview""|""interview télé-réalité""|""mélanie dédigama""|""aurélie doteront""|""marvin""|""les princes et les princesses de l'amour 5""|""kephren les princes et les princesses de l'amour""|""hillary les ch'tis""|""clash télé-réalité""|""replay les princes et les princesses de l'amour 5""|""les anges 10""|""friends trip 4""|""la villa des coeurs brisés 2""|""enzo marvin les princes et les princesses de l'amour 5",50945,812,54,186,https://i.ytimg.com/vi/7zHcS6k3vJU/default.jpg,False,False,False
7912,AxVVOeMjhnU,17.23.12,Johnny Hallyday : voici pourquoi Laura et David n'étaient pas près de Laeticia,koi de neuf?,24,2017-12-22T09:26:12.000Z,"Johnny Hallyday""|""David Hallyday""|""Laura Smet""|""Laeticia",9538,33,7,2,https://i.ytimg.com/vi/AxVVOeMjhnU/default.jpg,False,False,False
7913,3sP84Mb0ztY,17.23.12,Vos photos d'OVNIs - AstronoVlog,AstronoGeek,28,2017-12-22T19:00:00.000Z,"astronogeek""|""astronomie""|""geek""|""arnaud""|""thiry""|""le""|""studio""|""de""|""poche""|""vlog""|""ovni""|""ovnis""|""extra""|""terrestre""|""extraterrestre""|""recommandation",57141,5737,834,1098,https://i.ytimg.com/vi/3sP84Mb0ztY/default.jpg,False,False,False
7914,1X1Nk10QHmU,17.23.12,RECETTE BISCUIT FACILE ET RAPIDE POUR ATTRAPER LE PERE NOEL,Carl is cooking,26,2017-12-22T15:59:52.000Z,"recette biscuit facile et rapide""|""recette biscuit noel""|""recette biscuit moelleux""|""recette biscuit roulé""|""carl is cooking""|""biscuit pour le gouter""|""biscuit de noel""|""biscuit sablé""|""biscuit facile et rapide""|""pere noel""|""recette facile""|""recette cookies""|""recette cookies moelleux""|""recette cookies facile""|""recette cookies noel""|""recette cookies sans chocolat""|""biscuit roulé",6452,721,7,88,https://i.ytimg.com/vi/1X1Nk10QHmU/default.jpg,False,False,False
7915,cWOeWXuC674,17.23.12,Cash Cash & Dashboard Confessional - Belong,Proximity,24,2017-12-21T19:06:26.000Z,"Cash Cash""|""Dashboard Confessional""|""Cash cash dashboard confessional""|""Cash cash belong""|""Dashboard confessional belong""|""Cash Cash & Dashboard Confessional - Belong""|""Belong",647510,6156,231,161,https://i.ytimg.com/vi/cWOeWXuC674/default.jpg,False,False,False
7916,tmBLJ7Noa40,17.23.12,[UNDERTALE COMIC DUB FR] OMC : PROLOGUE 1/2,Solros,20,2017-12-22T18:03:53.000Z,"undertale fr dub""|""One more chance FR""|""undertale doublage FR""|""doublage FR one more chance""|""Undertale""|""One more chance FR dub",4787,486,2,85,https://i.ytimg.com/vi/tmBLJ7Noa40/default.jpg,False,False,False
7917,UnCwMuA196I,17.23.12,COURSE  1000 KM EN ÉLECTRIQUE  ► ROUND 4  ► EMBROUILLES & COUPS FOURRÉS,Lolo Cochet - Moto,2,2017-12-22T17:00:59.000Z,"moto""|""motorbike""|""lolo""|""cochet""|""extreme""|""crash""|""véhicule électrique""|""électrique""|""essai""|""test""|""comparatif""|""zero""|""propre""|""ecologie""|""bmw""|""c evo""|""c-evolution",33762,1986,20,100,https://i.ytimg.com/vi/UnCwMuA196I/default.jpg,False,False,False
7918,EoavohLmBr8,17.23.12,"PONA NINI KAKA NGAYI Ep 6 Avec Maman Top,Makambo,Kipekapeka,Daddy,Shaba,Alain",topvision1,1,2017-12-22T13:49:44.000Z,TOP VISION THEATRE,9766,116,6,34,https://i.ytimg.com/vi/EoavohLmBr8/default.jpg,False,False,False
7919,MSXHlVrPXZo,17.23.12,LA MEILLEURE BOISSON POUR NOËL (Recette facile et rapide),FastGoodCuisine,26,2017-12-22T17:00:03.000Z,"fastgoodcuisine""|""vin chaud""|""vin chaud recette""|""vin chaud alsacien""|""vin rouge""|""jus""|""jus de pomme""|""boisson""|""la meilleure boisson au monde""|""noël""|""hiver Recette de noël""|""recette facile""|""recette rapide""|""recette""|""cuisine""|""vin""|""noel""|""recette de noël""|""recette vin chaud""|""recette de vin chaud""|""boisson chaude""|""boisson de noël",43954,3131,94,366,https://i.ytimg.com/vi/MSXHlVrPXZo/default.jpg,False,False,False
7920,7Eck_-ow-TU,17.23.12,"INCROYABLE KOFFI OLOMIDE ABOTA NA DANSEUSE JOLIE ASUNDOLA MWANA ,SALEPE ALELI PAPA AKIPAKA YE TE",LOYEMBO TV,10,2017-12-22T00:38:07.000Z,"koffi olomide""|""jb mpiana""|""ferre gola""|""fally ipupa""|""werrason",24621,153,31,184,https://i.ytimg.com/vi/7Eck_-ow-TU/default.jpg,False,False,False
7921,YlON5R-uRmE,17.23.12,MILLE FEUILLE FACILE (CUISINERAPIDE),cuisinerapide,26,2017-12-22T10:00:04.000Z,"recette pour le ramadan BRIOCHE""|""mille feuille""|""millefeuille""|""comment faire un mille feuille""|""recette de millefeuille a la vanille""|""crème mousseline""|""crème patissière""|""youtube""|""google""|""recette ramadan",11247,889,22,88,https://i.ytimg.com/vi/YlON5R-uRmE/default.jpg,False,False,False
7922,lYQqnRilVeE,17.23.12,NESLY - JE VEUX - clip officiel,WUMBLABEL,10,2017-12-22T17:00:05.000Z,"nesly""|""nefertiti""|""besoin d amour""|""je veux""|""tu me manque""|""fanny j""|""je suis bien""|""marvin""|""dans ma life""|""all right""|""zouk""|""afrozouk""|""black m""|""maitre gims""|""funambule""|""tu me manques",11431,809,13,38,https://i.ytimg.com/vi/lYQqnRilVeE/default.jpg,False,False,False
7923,8eo-L_3OWAQ,17.23.12,Lucky the iPhone singing cockatiel is OVER it!,Ben Pluimer,1,2017-12-20T15:43:22.000Z,"lucky""|""cockatiel""|""iphone""|""reaction""|""singing""|""apple""|""viral""|""bird""|""pet""|""ringtone",2477340,42566,2367,2485,https://i.ytimg.com/vi/8eo-L_3OWAQ/default.jpg,False,False,False
7924,5IIJ-9J7Gcs,17.23.12,مسلسل حب ابيض اسود  الحلقة 11 اعلان 2 مترجم للعربية  Full HD,محمد المهاجر,1,2017-12-22T17:02:26.000Z,[none],118616,929,17,194,https://i.ytimg.com/vi/5IIJ-9J7Gcs/default.jpg,False,False,False
7925,9zr7rEgsZ70,17.23.12,Ce que Laeti­cia Hally­day a dit à ses proches dans l’avion pour St-Barth,TÉLÉ NEWS,22,2017-12-21T22:48:24.000Z,"Laeti­cia Hally­day""|""St-Barth",41813,75,54,2,https://i.ytimg.com/vi/9zr7rEgsZ70/default.jpg,False,False,False
7926,ofJOA4ZMyNo,17.23.12,FBD CHALLENGE TEAM S3  EPISODE 3 !,S3 Freestyle,17,2017-12-22T16:40:44.000Z,"S3""|""S3society""|""S3freestyle""|""Freestylefootball""|""Freestyle""|""Football""|""Streetsoccer""|""Street""|""Soccer""|""Ball""|""Skills""|""Skillz""|""Crazy""|""Amazing""|""Dope""|""Bestfootball""|""Internet""|""Cristiano""|""CR7""|""Messi""|""Ronaldo""|""Cristianoronaldo""|""Trafalgar""|""Lisazimouche""|""Andreascetkovic""|""Mosswassim""|""Wassfreestyle""|""S3school""|""Tutoriel""|""Tuto""|""Tutorial""|""Fifa""|""Barcelone""|""Realmadrid""|""Chelsea""|""Bayern""|""Panna""|""Petitpont""|""Tunnel""|""Akka""|""Tourdumonde""|""ATW""|""Lower""|""Upper""|""Sitdown""|""Blocage""|""Groundmoves""|""Soufianebencok""|""Melodydonchet""|""Adidas",37669,2615,15,94,https://i.ytimg.com/vi/ofJOA4ZMyNo/default.jpg,False,False,False
7927,qpDGnrVDb6c,17.23.12,❅ 4 Recettes d'Apéritifs pour les fêtes ! ❅,JustInCooking,26,2017-12-22T16:59:04.000Z,"recette""|""recipe""|""apéros""|""aperos""|""apéro""|""apero""|""salé""|""sale""|""salés""|""sales""|""facile""|""rapide""|""fêtes""|""fetes""|""fête""|""fete""|""noel""|""Noel""|""Noël""|""noël""|""christmas""|""apéritifs""|""aperitifs""|""aperitif""|""apéritif""|""brunch""|""samoussa""|""samoussas""|""chaussons""|""chausson""|""croissants""|""croissant""|""mini""|""pizza""|""pizzas""|""tuto""|""tutoriel""|""cuisine""|""cook""|""cooking""|""pâtisserie""|""pastry""|""patisserie""|""buffet""|""buffets",8601,885,12,125,https://i.ytimg.com/vi/qpDGnrVDb6c/default.jpg,False,False,False
7928,dl7-C_xLaI8,17.23.12,Comment faire du slime Sans Colle - Glitter Slime,SLIME Amis,26,2017-12-22T14:01:48.000Z,"comment faire du slime sans colle""|""comment faire du slime",52594,715,61,96,https://i.ytimg.com/vi/dl7-C_xLaI8/default.jpg,False,False,False
7929,NTyDzaEKXs8,17.23.12,Çukur 10. Bölüm Fragman,Çukur,22,2017-12-21T19:01:06.000Z,"çukur""|""çukur dizisi""|""çukur dizisi oyuncuları""|""çukur fragman""|""çukur son""|""ay yapım""|""yamaç""|""yamaç ve sena""|""kerem çatay""|""aras bulut iynemli""|""dilan çiçek deniz""|""perihan savaş""|""yerli dizi hd izle""|""çukur izle""|""Çukur 10. Bölüm Fragman",2073657,24774,551,3906,https://i.ytimg.com/vi/NTyDzaEKXs8/default.jpg,False,False,False
7930,45rXV_5cBxY,17.23.12,LAPIN TAQUIN - LES STRÊMEGAUCHES,LeLapinTaquin,22,2017-12-21T19:24:58.000Z,"lapin""|""taquin""|""extrême""|""gauche""|""usul""|""edwy""|""plenel""|""danièle""|""obono""|""décolonial""|""houria""|""bouteldja",39750,4298,134,1005,https://i.ytimg.com/vi/45rXV_5cBxY/default.jpg,False,False,False
7931,5ZdLKLcTFEk,17.23.12,Tuto nail art INRATABLE couronne de Noël,Tartofraises nail art,26,2017-12-22T11:00:00.000Z,"nail art""|""nails""|""tuto""|""vernis""|""ongle""|""couronne""|""noel""|""christmas""|""fete""|""facile""|""débutant""|""simple""|""rapide""|""inratable",5904,414,8,23,https://i.ytimg.com/vi/5ZdLKLcTFEk/default.jpg,False,False,False
7932,T8YT098kNwU,17.23.12,"Amour, Gloire & Beauté - Episode 7302","Amour, Gloire et Beauté",22,2017-12-22T09:52:03.000Z,"Amour""|""Gloire""|""Beauté""|""culte""|""série""|""France""|""TV""|""soap""|""téléfilm""|""episode""|""bold""|""and""|""beautiful",5415,39,7,5,https://i.ytimg.com/vi/T8YT098kNwU/default.jpg,False,False,False
7933,ImFy4NPewGA,17.23.12,Tokio Hotel - EASY – Video (Official),Tokio Hotel,24,2017-12-22T11:02:38.000Z,"Tokio""|""Hotel""|""Tokio Hotel""|""TV""|""Tokio Hotel TV""|""Bill""|""Bill Kaulitz""|""Tom""|""Tom Kaulitz""|""Gustav Schäfer",53787,7655,92,688,https://i.ytimg.com/vi/ImFy4NPewGA/default.jpg,False,False,False
7934,XcSMdhfKga4,17.23.12,Mamma Mia! Here We Go Again - Trailer,Universal Pictures,24,2017-12-21T08:30:22.000Z,"Mamma Mia""|""Mamma Mia 2""|""Mamma Mia Movie""|""Mamma Mia Musical""|""Meryl Streep""|""Mamma Mia Trailer""|""Mamma Mia Movie Trailer""|""Amanda Seyfried""|""cher""|""colin firth""|""lily james""|""Christine Baranski""|""Pierce Brosnan""|""Stellan Skarsgard""|""Dame Julie Walters""|""Andy Garcia""|""Colin Firth""|""Dominic Cooper""|""Jeremy Irvine""|""Alexa Davies""|""Josh Dylan""|""Hugh Skinner""|""Jessica Keenan Wynn""|""Judy Craymer""|""ABBA""|""Dancing Queen",2066840,33428,2709,2923,https://i.ytimg.com/vi/XcSMdhfKga4/default.jpg,False,False,False
7935,bKiSAYj9gko,17.23.12,Un gars une fille - best of - ridicule,Un gars une fille | Officiel,23,2017-12-21T17:30:01.000Z,"jean dujardin""|""alexandra lamy""|""un gars une fille""|""couple""|""vie""|""humour""|""best of""|""ridicule""|""amour""|""disputes",80289,2002,37,89,https://i.ytimg.com/vi/bKiSAYj9gko/default.jpg,False,False,False
7936,O9xf4gElX6k,17.23.12,À L'AVEUGLE,DEOLYNK,20,2017-12-22T05:30:00.000Z,"yandere simulator aveugle""|""yandere simulator""|""yandere simulator défi""|""défi à l'aveugle""|""à l'aveugle""|""aveugle""|""noob vs pro",44619,4540,28,258,https://i.ytimg.com/vi/O9xf4gElX6k/default.jpg,False,False,False
7937,oVfH7n0ZY2s,17.23.12,Playback FILM COMPLET en français,Cinéma Cinémas,1,2017-12-22T16:30:02.000Z,"film""|""cinema""|""complet""|""entier""|""francais""|""vf""|""thriller""|""massacre",16348,136,17,26,https://i.ytimg.com/vi/oVfH7n0ZY2s/default.jpg,False,False,False
7938,ebSqcI_EV1c,17.23.12,تونسيات مُنعن من السفر إلى الإمارات يتحدّثن لموزاييك,Mosaique FM,25,2017-12-22T13:05:37.000Z,"تونسيات""|""السفر""|""منع""|""الإمارات""|""mosaique fm""|""tunisie""|""المطار",31250,109,14,157,https://i.ytimg.com/vi/ebSqcI_EV1c/default.jpg,False,False,False
7939,oMrvFCCONzo,17.23.12,Vivian irrespectueux avec une prétendante... (Replay de l'épisode 10),Arnulfo Diaz,22,2017-12-22T19:21:28.000Z,"Vivian irrespectueux avec une prétendante""|""Replay de l'épisode 10""|""Beverly pète un câble",10147,32,3,2,https://i.ytimg.com/vi/oMrvFCCONzo/default.jpg,False,False,False
7940,A5ZuKuG5cAI,17.23.12,EFFONDREMENT DU BITCOIN ? Qu'est ce qu'il se passe réellement ?,Hasheur,25,2017-12-22T18:56:07.000Z,"argents""|""bitcoin""|""monnaie""|""BTC""|""LTC""|""ETH""|""ETC""|""mining""|""cloud""|""hash""|""hasheur""|""gagner""|""perdre""|""optimisation""|""invest""|""investissement""|""qu'est ce qu'il se passe""|""effondrement""|""Bitcoin""|""Chute du bitcoin""|""s'effondre""|""cryptomonnaies""|""cryptocurrency""|""blockchain""|""ethereum",24688,1563,81,339,https://i.ytimg.com/vi/A5ZuKuG5cAI/default.jpg,False,False,False
7941,fYdnq8bb4Hc,17.23.12,PAS DE CADEAUX ! | solangeteparle,SolangeTeParle,24,2017-12-22T20:00:18.000Z,"consommation""|""cadeau""|""noel""|""éthique""|""amour""|""décroissance""|""sapin""|""famille""|""traditions""|""recyclage""|""écologie""|""psychologie""|""idées""|""énergie durable""|""fêtes",16059,2259,55,192,https://i.ytimg.com/vi/fYdnq8bb4Hc/default.jpg,False,False,False
